variant_type,qual_threshold,truth_total,truth_tp,truth_fn,query_fp,metric_recall,metric_precision,metric_f1_score
INDEL,391.239990,11256,8340,2916,20,0.740938,0.997708,0.8503629999999999
INDEL,391.989990,11256,8326,2930,20,0.739694,0.997704,0.849542
INDEL,3911.600098,11256,0,11256,0,0.0,,
INDEL,392.600006,11256,8324,2932,19,0.739517,0.997818,0.8494659999999999
INDEL,3927.600098,11256,0,11256,0,0.0,,
INDEL,393.130005,11256,8314,2942,19,0.738628,0.997816,0.848878
INDEL,394.019989,11256,8300,2956,19,0.7373850000000001,0.997812,0.8480549999999999
INDEL,394.600006,11256,8299,2957,19,0.737296,0.997812,0.8479959999999999
INDEL,3944.600098,11256,0,11256,0,0.0,,
INDEL,395.600006,11256,8282,2974,19,0.735785,0.997808,0.846995
INDEL,3951.600098,11256,0,11256,0,0.0,,
INDEL,396.600006,11256,8268,2988,19,0.734542,0.9978040000000001,0.8461690000000001
INDEL,3965.600098,11256,0,11256,0,0.0,,
INDEL,397.600006,11256,8256,3000,19,0.733475,0.997801,0.84546
INDEL,398.600006,11256,8235,3021,19,0.73161,0.9977959999999999,0.844217
INDEL,3983.600098,11256,0,11256,0,0.0,,
INDEL,399.600006,11256,8220,3036,19,0.7302770000000001,0.997791,0.8433280000000001
INDEL,40.599998,11256,11130,126,61,0.988806,0.994748,0.991768
INDEL,400.230011,11256,8207,3049,19,0.729122,0.9977879999999999,0.842556
INDEL,400.940002,11256,8193,3063,19,0.727878,0.997784,0.841724
INDEL,401.600006,11256,8187,3069,19,0.727345,0.997783,0.841367
INDEL,402.600006,11256,8175,3081,19,0.726279,0.9977799999999999,0.8406520000000001
INDEL,403.600006,11256,8166,3090,19,0.72548,0.997777,0.840115
INDEL,4035.600098,11256,0,11256,0,0.0,,
INDEL,404.600006,11256,8150,3106,19,0.724058,0.9977729999999999,0.83916
INDEL,405.260010,11256,8141,3115,19,0.723259,0.997771,0.838622
INDEL,405.920013,11256,8137,3119,19,0.722903,0.99777,0.838382
INDEL,4053.600098,11256,0,11256,0,0.0,,
INDEL,406.600006,11256,8134,3122,19,0.722637,0.997769,0.838203
INDEL,4065.040039,11256,0,11256,0,0.0,,
INDEL,407.600006,11256,8119,3137,18,0.721304,0.9978819999999999,0.8373459999999999
INDEL,408.600006,11256,8110,3146,18,0.7205050000000001,0.9978799999999999,0.8368059999999999
INDEL,409.600006,11256,8099,3157,18,0.719527,0.997877,0.836145
INDEL,4093.600098,11256,0,11256,0,0.0,,
INDEL,41.599998,11256,11130,126,61,0.988806,0.994748,0.991768
INDEL,410.600006,11256,8085,3171,17,0.718284,0.997991,0.8353450000000001
INDEL,411.600006,11256,8077,3179,17,0.7175729999999999,0.9979899999999999,0.8348639999999999
INDEL,412.600006,11256,8065,3191,17,0.716507,0.9979870000000001,0.834141
INDEL,413.600006,11256,8049,3207,17,0.7150850000000001,0.997983,0.833175
INDEL,414.600006,11256,8034,3222,16,0.713753,0.9980979999999999,0.83231
INDEL,4147.600098,11256,0,11256,0,0.0,,
INDEL,415.600006,11256,8019,3237,16,0.7124199999999999,0.9980950000000001,0.8314020000000001
INDEL,416.600006,11256,8000,3256,16,0.7107319999999999,0.9980899999999999,0.83025
INDEL,417.600006,11256,7984,3272,16,0.7093109999999999,0.998086,0.8292780000000001
INDEL,418.600006,11256,7972,3284,16,0.708244,0.9980829999999999,0.828548
INDEL,4180.600098,11256,0,11256,0,0.0,,
INDEL,419.600006,11256,7954,3302,16,0.706645,0.998079,0.827451
INDEL,42.279999,11256,11129,127,61,0.988717,0.994748,0.9917229999999999
INDEL,42.939999,11256,11129,127,60,0.988717,0.994833,0.991766
INDEL,420.600006,11256,7945,3311,16,0.705846,0.998078,0.826902
INDEL,421.600006,11256,7929,3327,16,0.7044239999999999,0.998074,0.825924
INDEL,422.600006,11256,7917,3339,16,0.703358,0.9980709999999999,0.82519
INDEL,423.600006,11256,7902,3354,16,0.702026,0.998067,0.8242709999999999
INDEL,424.600006,11256,7891,3365,16,0.701048,0.998065,0.8235959999999999
INDEL,425.600006,11256,7883,3373,16,0.700338,0.9980629999999999,0.823105
INDEL,426.600006,11256,7871,3385,16,0.699271,0.9980600000000001,0.822367
INDEL,427.600006,11256,7861,3395,16,0.698383,0.998058,0.821752
INDEL,4272.600098,11256,0,11256,0,0.0,,
INDEL,428.600006,11256,7849,3407,16,0.697317,0.9980540000000001,0.8210120000000001
INDEL,429.260010,11256,7839,3417,16,0.696429,0.998052,0.8203950000000001
INDEL,43.599998,11256,11128,128,60,0.9886280000000001,0.994833,0.991721
INDEL,430.019989,11256,7824,3432,16,0.695096,0.9980479999999999,0.819469
INDEL,430.600006,11256,7823,3433,16,0.6950069999999999,0.9980479999999999,0.819407
INDEL,431.600006,11256,7810,3446,16,0.693852,0.9980450000000001,0.818602
INDEL,432.489990,11256,7802,3454,16,0.693141,0.998043,0.8181069999999999
INDEL,433.000000,11256,7797,3459,16,0.692697,0.998041,0.817797
INDEL,433.600006,11256,7795,3461,16,0.69252,0.998041,0.817673
INDEL,4333.600098,11256,0,11256,0,0.0,,
INDEL,434.600006,11256,7779,3477,16,0.691098,0.9980370000000001,0.8166800000000001
INDEL,435.600006,11256,7764,3492,16,0.689765,0.998033,0.8157479999999999
INDEL,436.600006,11256,7750,3506,16,0.6885220000000001,0.99803,0.814876
INDEL,437.600006,11256,7733,3523,16,0.6870109999999999,0.998026,0.813816
INDEL,438.600006,11256,7724,3532,16,0.686212,0.998023,0.813254
INDEL,439.600006,11256,7713,3543,16,0.685235,0.9980209999999999,0.812566
INDEL,4392.600098,11256,0,11256,0,0.0,,
INDEL,44.270000,11256,11127,129,60,0.988539,0.9948319999999999,0.991676
INDEL,44.799999,11256,11127,129,60,0.988539,0.9948319999999999,0.991676
INDEL,440.600006,11256,7695,3561,16,0.683635,0.998016,0.811439
INDEL,4404.060059,11256,0,11256,0,0.0,,
INDEL,441.600006,11256,7682,3574,15,0.68248,0.998136,0.810665
INDEL,442.600006,11256,7670,3586,15,0.6814140000000001,0.998133,0.8099109999999999
INDEL,4424.060059,11256,0,11256,0,0.0,,
INDEL,443.600006,11256,7651,3605,15,0.679726,0.998129,0.808716
INDEL,444.600006,11256,7640,3616,15,0.6787489999999999,0.9981260000000001,0.8080229999999999
INDEL,445.600006,11256,7628,3628,15,0.677683,0.998123,0.807267
INDEL,446.589996,11256,7611,3645,15,0.6761729999999999,0.9981190000000001,0.806193
INDEL,447.600006,11256,7597,3659,15,0.674929,0.998116,0.805307
INDEL,448.600006,11256,7587,3669,15,0.674041,0.9981129999999999,0.804673
INDEL,4487.600098,11256,0,11256,0,0.0,,
INDEL,449.600006,11256,7572,3684,15,0.672708,0.99811,0.803722
INDEL,45.599998,11256,11127,129,60,0.988539,0.9948319999999999,0.991676
INDEL,450.600006,11256,7561,3695,15,0.6717310000000001,0.998107,0.8030229999999999
INDEL,451.600006,11256,7544,3712,15,0.6702199999999999,0.998102,0.801941
INDEL,452.600006,11256,7535,3721,15,0.669421,0.9981,0.8013680000000001
INDEL,453.600006,11256,7514,3742,15,0.667555,0.9980950000000001,0.800028
INDEL,454.510010,11256,7508,3748,15,0.667022,0.998093,0.7996449999999999
INDEL,455.019989,11256,7490,3766,15,0.665423,0.9980889999999999,0.798493
INDEL,455.600006,11256,7486,3770,15,0.665068,0.998088,0.798237
INDEL,456.600006,11256,7473,3783,15,0.663913,0.998085,0.797403
INDEL,457.600006,11256,7463,3793,15,0.663024,0.998082,0.7967609999999999
INDEL,4572.600098,11256,0,11256,0,0.0,,
INDEL,458.600006,11256,7442,3814,15,0.661158,0.998077,0.795411
INDEL,459.130005,11256,7436,3820,15,0.660625,0.998075,0.795025
INDEL,46.259998,11256,11126,130,60,0.988451,0.9948319999999999,0.9916309999999999
INDEL,46.799999,11256,11125,131,60,0.9883620000000001,0.9948319999999999,0.9915860000000001
INDEL,460.019989,11256,7424,3832,15,0.659559,0.998072,0.794251
INDEL,460.600006,11256,7423,3833,15,0.659471,0.998072,0.794187
INDEL,461.600006,11256,7406,3850,15,0.65796,0.9980680000000001,0.793089
INDEL,462.600006,11256,7394,3862,15,0.656894,0.998065,0.792313
INDEL,463.450012,11256,7380,3876,15,0.65565,0.9980610000000001,0.791407
INDEL,464.019989,11256,7364,3892,15,0.654229,0.998057,0.790369
INDEL,464.600006,11256,7362,3894,15,0.654051,0.998057,0.790239
INDEL,4642.009766,11256,0,11256,0,0.0,,
INDEL,465.440002,11256,7349,3907,14,0.652896,0.998183,0.789435
INDEL,466.019989,11256,7338,3918,14,0.6519189999999999,0.99818,0.788719
INDEL,466.600006,11256,7336,3920,14,0.651741,0.99818,0.788589
INDEL,4662.600098,11256,0,11256,0,0.0,,
INDEL,467.600006,11256,7326,3930,14,0.650853,0.9981770000000001,0.787938
INDEL,468.600006,11256,7319,3937,14,0.650231,0.998175,0.787481
INDEL,469.600006,11256,7303,3953,14,0.64881,0.9981709999999999,0.7864369999999999
INDEL,47.599998,11256,11125,131,60,0.9883620000000001,0.9948319999999999,0.9915860000000001
INDEL,470.600006,11256,7288,3968,14,0.6474770000000001,0.998168,0.785456
INDEL,471.600006,11256,7269,3987,14,0.6457890000000001,0.9981629999999999,0.784211
INDEL,472.600006,11256,7254,4002,14,0.644456,0.99816,0.783227
INDEL,473.600006,11256,7228,4028,14,0.642146,0.9981530000000001,0.781516
INDEL,474.200012,11256,7213,4043,14,0.640814,0.998149,0.7805270000000001
INDEL,475.019989,11256,7204,4052,14,0.6400140000000001,0.9981469999999999,0.779933
INDEL,475.600006,11256,7202,4054,14,0.639837,0.9981459999999999,0.779801
INDEL,476.600006,11256,7187,4069,14,0.638504,0.998142,0.778809
INDEL,477.600006,11256,7180,4076,14,0.637882,0.998141,0.778346
INDEL,478.600006,11256,7167,4089,14,0.636727,0.998137,0.777485
INDEL,479.600006,11256,7155,4101,14,0.6356609999999999,0.998134,0.7766890000000001
INDEL,48.130001,11256,11124,132,60,0.988273,0.9948309999999999,0.991541
INDEL,48.639999,11256,11123,133,60,0.9881840000000001,0.9948309999999999,0.9914959999999999
INDEL,480.600006,11256,7142,4114,14,0.634506,0.998131,0.775825
INDEL,481.600006,11256,7136,4120,14,0.633973,0.998129,0.7754260000000001
INDEL,482.600006,11256,7114,4142,14,0.6320180000000001,0.998124,0.77396
INDEL,483.600006,11256,7097,4159,13,0.630508,0.9982530000000001,0.7728659999999999
INDEL,484.600006,11256,7091,4165,13,0.629975,0.998252,0.772465
INDEL,485.600006,11256,7078,4178,13,0.6288199999999999,0.9982489999999999,0.771595
INDEL,486.600006,11256,7070,4186,13,0.628109,0.9982469999999999,0.771059
INDEL,487.600006,11256,7063,4193,13,0.627488,0.998245,0.77059
INDEL,488.600006,11256,7048,4208,13,0.626155,0.9982409999999999,0.769583
INDEL,489.600006,11256,7039,4217,13,0.625355,0.998239,0.7689779999999999
INDEL,49.580002,11256,11123,133,60,0.9881840000000001,0.9948309999999999,0.9914959999999999
INDEL,490.600006,11256,7030,4226,13,0.624556,0.998237,0.768372
INDEL,491.600006,11256,7015,4241,13,0.623223,0.998233,0.767362
INDEL,492.600006,11256,7002,4254,13,0.6220680000000001,0.998229,0.7664850000000001
INDEL,493.600006,11256,6989,4267,13,0.620913,0.9982260000000001,0.7656069999999999
INDEL,494.600006,11256,6964,4292,13,0.618692,0.9982200000000001,0.763914
INDEL,495.600006,11256,6953,4303,13,0.617715,0.998217,0.7631680000000001
INDEL,496.130005,11256,6939,4317,13,0.616471,0.9982139999999999,0.762217
INDEL,497.019989,11256,6928,4328,13,0.615494,0.9982110000000001,0.761469
INDEL,497.600006,11256,6926,4330,13,0.615316,0.9982110000000001,0.761333
INDEL,498.600006,11256,6915,4341,13,0.6143390000000001,0.998208,0.760583
INDEL,499.600006,11256,6901,4355,13,0.613095,0.9982040000000001,0.759628
INDEL,50.240002,11256,11122,134,60,0.9880950000000001,0.9948299999999999,0.991451
INDEL,500.600006,11256,6891,4365,13,0.612207,0.998202,0.758945
INDEL,501.600006,11256,6882,4374,13,0.6114069999999999,0.998199,0.7583300000000001
INDEL,502.600006,11256,6862,4394,13,0.60963,0.998193,0.7569600000000001
INDEL,503.600006,11256,6838,4418,13,0.607498,0.998187,0.755312
INDEL,504.600006,11256,6828,4428,13,0.60661,0.998185,0.754624
INDEL,505.600006,11256,6817,4439,13,0.605633,0.998182,0.753867
INDEL,506.600006,11256,6790,4466,13,0.603234,0.998175,0.752004
INDEL,507.600006,11256,6784,4472,13,0.602701,0.998173,0.7515890000000001
INDEL,508.600006,11256,6774,4482,13,0.601812,0.9981700000000001,0.750897
INDEL,509.600006,11256,6761,4495,13,0.600657,0.998167,0.749997
INDEL,51.599998,11256,11120,136,59,0.9879180000000001,0.994915,0.9914040000000001
INDEL,510.600006,11256,6750,4506,13,0.59968,0.9981629999999999,0.749233
INDEL,511.600006,11256,6746,4510,12,0.599325,0.9983040000000001,0.748995
INDEL,512.599976,11256,6730,4526,12,0.597903,0.9982989999999999,0.747883
INDEL,513.599976,11256,6721,4535,12,0.597104,0.998297,0.747257
INDEL,514.599976,11256,6704,4552,12,0.595593,0.998293,0.7460720000000001
INDEL,515.489990,11256,6689,4567,12,0.5942609999999999,0.998289,0.745024
INDEL,516.020020,11256,6681,4575,12,0.59355,0.998287,0.7444649999999999
INDEL,516.599976,11256,6677,4579,12,0.593195,0.998286,0.744185
INDEL,5162.600098,11256,0,11256,0,0.0,,
INDEL,5169.600098,11256,0,11256,0,0.0,,
INDEL,517.599976,11256,6668,4588,12,0.592395,0.9982840000000001,0.743555
INDEL,518.599976,11256,6655,4601,12,0.59124,0.99828,0.742643
INDEL,519.599976,11256,6643,4613,12,0.590174,0.9982770000000001,0.741801
INDEL,52.200001,11256,11120,136,59,0.9879180000000001,0.994915,0.9914040000000001
INDEL,520.599976,11256,6631,4625,12,0.589108,0.998274,0.740957
INDEL,521.599976,11256,6611,4645,12,0.587331,0.9982690000000001,0.739549
INDEL,522.599976,11256,6592,4664,12,0.585643,0.9982639999999999,0.738208
INDEL,523.599976,11256,6586,4670,12,0.58511,0.9982620000000001,0.737784
INDEL,524.599976,11256,6570,4686,12,0.583689,0.998258,0.7366520000000001
INDEL,525.599976,11256,6557,4699,12,0.582534,0.9982549999999999,0.735731
INDEL,526.599976,11256,6540,4716,12,0.581023,0.998251,0.734524
INDEL,527.599976,11256,6529,4727,11,0.580046,0.998393,0.733781
INDEL,528.599976,11256,6515,4741,11,0.578802,0.99839,0.732784
INDEL,529.599976,11256,6507,4749,11,0.578092,0.998389,0.732214
INDEL,53.259998,11256,11119,137,59,0.9878290000000001,0.994915,0.991359
INDEL,53.990002,11256,11116,140,59,0.987562,0.9949129999999999,0.991224
INDEL,530.599976,11256,6495,4761,11,0.577026,0.9983850000000001,0.7313569999999999
INDEL,531.599976,11256,6485,4771,11,0.576137,0.998383,0.730642
INDEL,5311.600098,11256,0,11256,0,0.0,,
INDEL,532.229980,11256,6480,4776,11,0.575693,0.998382,0.7302850000000001
INDEL,533.020020,11256,6466,4790,11,0.574449,0.9983780000000001,0.729282
INDEL,533.599976,11256,6463,4793,11,0.574183,0.9983770000000001,0.729067
INDEL,534.599976,11256,6447,4809,11,0.572761,0.998373,0.727919
INDEL,535.599976,11256,6432,4824,11,0.571429,0.9983700000000001,0.726841
INDEL,536.599976,11256,6418,4838,11,0.570185,0.998366,0.725833
INDEL,537.599976,11256,6408,4848,11,0.569296,0.9983639999999999,0.725112
INDEL,538.549988,11256,6401,4855,11,0.568674,0.9983620000000001,0.724607
INDEL,539.599976,11256,6388,4868,11,0.56752,0.998359,0.723668
INDEL,5398.600098,11256,0,11256,0,0.0,,
INDEL,54.599998,11256,11116,140,59,0.987562,0.9949129999999999,0.991224
INDEL,540.599976,11256,6375,4881,11,0.566365,0.9983549999999999,0.7227279999999999
INDEL,5409.600098,11256,0,11256,0,0.0,,
INDEL,541.599976,11256,6363,4893,11,0.565299,0.998352,0.721858
INDEL,542.599976,11256,6351,4905,11,0.564232,0.9983489999999999,0.720987
INDEL,5427.600098,11256,0,11256,0,0.0,,
INDEL,543.599976,11256,6341,4915,11,0.563344,0.998346,0.7202609999999999
INDEL,544.599976,11256,6327,4929,11,0.5621,0.9983420000000001,0.7192430000000001
INDEL,5445.600098,11256,0,11256,0,0.0,,
INDEL,545.599976,11256,6311,4945,11,0.560679,0.998338,0.7180770000000001
INDEL,546.590027,11256,6301,4955,11,0.55979,0.9983360000000001,0.7173470000000001
INDEL,547.599976,11256,6293,4963,11,0.55908,0.998333,0.716763
INDEL,548.599976,11256,6273,4983,11,0.557303,0.9983280000000001,0.7153
INDEL,5481.600098,11256,0,11256,0,0.0,,
INDEL,549.599976,11256,6270,4986,11,0.557036,0.9983270000000001,0.71508
INDEL,55.599998,11256,11116,140,58,0.987562,0.994999,0.991267
INDEL,550.599976,11256,6260,4996,11,0.556148,0.998325,0.7143470000000001
INDEL,5500.600098,11256,0,11256,0,0.0,,
INDEL,551.599976,11256,6252,5004,11,0.555437,0.9983219999999999,0.713759
INDEL,552.599976,11256,6250,5006,11,0.5552590000000001,0.9983219999999999,0.713613
INDEL,553.599976,11256,6242,5014,11,0.554549,0.9983200000000001,0.713025
INDEL,554.599976,11256,6227,5029,11,0.5532159999999999,0.998316,0.711921
INDEL,5545.009766,11256,0,11256,0,0.0,,
INDEL,555.599976,11256,6222,5034,11,0.552772,0.998315,0.711553
INDEL,5552.060059,11256,0,11256,0,0.0,,
INDEL,556.599976,11256,6208,5048,11,0.551528,0.9983110000000001,0.710521
INDEL,557.599976,11256,6198,5058,11,0.55064,0.998308,0.709782
INDEL,5574.600098,11256,0,11256,0,0.0,,
INDEL,558.599976,11256,6189,5067,11,0.54984,0.9983059999999999,0.709117
INDEL,559.599976,11256,6176,5080,11,0.5486850000000001,0.998302,0.708155
INDEL,5591.600098,11256,0,11256,0,0.0,,
INDEL,56.599998,11256,11113,143,58,0.987296,0.9949979999999999,0.991132
INDEL,560.429993,11256,6157,5099,11,0.5469970000000001,0.998297,0.706746
INDEL,561.030029,11256,6152,5104,11,0.546553,0.998296,0.706375
INDEL,561.599976,11256,6151,5105,11,0.5464640000000001,0.998295,0.7063010000000001
INDEL,562.599976,11256,6139,5117,10,0.5453979999999999,0.998447,0.705448
INDEL,563.599976,11256,6117,5139,10,0.543443,0.998442,0.703809
INDEL,564.599976,11256,6111,5145,10,0.54291,0.99844,0.703362
INDEL,565.599976,11256,6096,5160,10,0.541578,0.9984360000000001,0.702241
INDEL,566.599976,11256,6085,5171,10,0.540601,0.998434,0.701419
INDEL,567.599976,11256,6076,5180,10,0.539801,0.998431,0.700745
INDEL,5673.600098,11256,0,11256,0,0.0,,
INDEL,568.599976,11256,6064,5192,10,0.5387350000000001,0.9984280000000001,0.6998449999999999
INDEL,569.599976,11256,6052,5204,10,0.537669,0.998425,0.698944
INDEL,57.599998,11256,11112,144,57,0.987207,0.9950829999999999,0.991129
INDEL,570.599976,11256,6044,5212,10,0.536958,0.998423,0.698343
INDEL,5705.600098,11256,0,11256,0,0.0,,
INDEL,571.599976,11256,6028,5228,10,0.535537,0.998418,0.6971390000000001
INDEL,5717.020020,11256,0,11256,0,0.0,,
INDEL,572.599976,11256,6017,5239,10,0.534559,0.998416,0.6963090000000001
INDEL,573.599976,11256,6005,5251,10,0.533493,0.9984129999999999,0.695404
INDEL,574.599976,11256,5993,5263,10,0.5324270000000001,0.99841,0.694497
INDEL,575.599976,11256,5972,5284,10,0.530561,0.9984040000000001,0.692906
INDEL,5750.600098,11256,0,11256,0,0.0,,
INDEL,576.599976,11256,5959,5297,10,0.529407,0.998401,0.69192
INDEL,577.539978,11256,5953,5303,9,0.5288729999999999,0.998559,0.6915020000000001
INDEL,578.599976,11256,5940,5316,9,0.5277189999999999,0.998555,0.690513
INDEL,5786.600098,11256,0,11256,0,0.0,,
INDEL,579.599976,11256,5927,5329,9,0.526564,0.998553,0.689523
INDEL,58.599998,11256,11111,145,57,0.987118,0.9950829999999999,0.991084
INDEL,580.599976,11256,5919,5337,9,0.525853,0.998551,0.688913
INDEL,581.599976,11256,5901,5355,9,0.524254,0.9985459999999999,0.687538
INDEL,582.599976,11256,5894,5362,9,0.523632,0.9985450000000001,0.6870029999999999
INDEL,583.599976,11256,5887,5369,9,0.5230100000000001,0.9985430000000001,0.686467
INDEL,584.270020,11256,5871,5385,9,0.521588,0.998539,0.68524
INDEL,585.020020,11256,5868,5388,9,0.5213220000000001,0.9985379999999999,0.68501
INDEL,585.599976,11256,5865,5391,9,0.521055,0.9985379999999999,0.68478
INDEL,586.599976,11256,5854,5402,9,0.5200779999999999,0.9985350000000001,0.6839350000000001
INDEL,587.599976,11256,5843,5413,9,0.519101,0.998532,0.6830890000000001
INDEL,588.599976,11256,5835,5421,9,0.51839,0.9985299999999999,0.6824720000000001
INDEL,589.599976,11256,5828,5428,9,0.517768,0.9985280000000001,0.681933
INDEL,59.279999,11256,11110,146,56,0.987029,0.995168,0.991082
INDEL,59.970001,11256,11110,146,56,0.987029,0.995168,0.991082
INDEL,590.599976,11256,5819,5437,9,0.516969,0.998526,0.681239
INDEL,591.599976,11256,5810,5446,9,0.516169,0.998524,0.6805439999999999
INDEL,5919.600098,11256,0,11256,0,0.0,,
INDEL,592.599976,11256,5799,5457,9,0.515192,0.9985219999999999,0.679693
INDEL,5927.600098,11256,0,11256,0,0.0,,
INDEL,593.599976,11256,5790,5466,9,0.514392,0.998519,0.678996
INDEL,594.599976,11256,5774,5482,9,0.512971,0.9985149999999999,0.677756
INDEL,595.599976,11256,5764,5492,9,0.5120819999999999,0.9985129999999999,0.676979
INDEL,596.599976,11256,5751,5505,9,0.5109279999999999,0.998509,0.6759689999999999
INDEL,597.599976,11256,5746,5510,9,0.510483,0.998508,0.675579
INDEL,598.599976,11256,5732,5524,9,0.5092399999999999,0.9985040000000001,0.674488
INDEL,599.599976,11256,5719,5537,9,0.508085,0.998501,0.673474
INDEL,60.599998,11256,11110,146,56,0.987029,0.995168,0.991082
INDEL,600.599976,11256,5712,5544,9,0.507463,0.998499,0.672927
INDEL,601.599976,11256,5701,5555,9,0.5064850000000001,0.9984959999999999,0.6720659999999999
INDEL,602.599976,11256,5682,5574,9,0.504797,0.998491,0.670578
INDEL,603.599976,11256,5669,5587,9,0.5036430000000001,0.9984879999999999,0.669557
INDEL,6032.600098,11256,0,11256,0,0.0,,
INDEL,604.599976,11256,5655,5601,9,0.5023989999999999,0.9984850000000001,0.668456
INDEL,605.599976,11256,5638,5618,9,0.500888,0.9984799999999999,0.667117
INDEL,606.599976,11256,5629,5627,9,0.500089,0.9984780000000001,0.666407
INDEL,6068.600098,11256,0,11256,0,0.0,,
INDEL,607.599976,11256,5614,5642,9,0.49875600000000003,0.998474,0.665222
INDEL,608.599976,11256,5599,5657,9,0.497424,0.9984700000000001,0.664035
INDEL,609.599976,11256,5589,5667,9,0.49653500000000006,0.998468,0.663242
INDEL,61.599998,11256,11106,150,56,0.9866739999999999,0.995167,0.9909020000000001
INDEL,610.599976,11256,5581,5675,9,0.495824,0.9984649999999999,0.662607
INDEL,6107.600098,11256,0,11256,0,0.0,,
INDEL,611.599976,11256,5566,5690,9,0.494492,0.9984620000000001,0.661415
INDEL,612.599976,11256,5560,5696,9,0.49395900000000004,0.99846,0.660938
INDEL,613.599976,11256,5550,5706,9,0.49307,0.9984569999999999,0.660141
INDEL,614.599976,11256,5536,5720,9,0.49182700000000007,0.998453,0.659025
INDEL,615.599976,11256,5531,5725,9,0.491382,0.998451,0.658626
INDEL,6153.600098,11256,0,11256,0,0.0,,
INDEL,616.599976,11256,5515,5741,9,0.489961,0.998447,0.657347
INDEL,617.599976,11256,5495,5761,9,0.488184,0.998441,0.655744
INDEL,618.599976,11256,5482,5774,9,0.487029,0.9984370000000001,0.654701
INDEL,619.599976,11256,5468,5788,9,0.485785,0.998434,0.653575
INDEL,62.259998,11256,11105,151,56,0.986585,0.995166,0.990857
INDEL,62.799999,11256,11102,154,56,0.986318,0.995165,0.9907219999999999
INDEL,620.440002,11256,5449,5807,9,0.484097,0.9984280000000001,0.652045
INDEL,621.020020,11256,5441,5815,9,0.483387,0.998426,0.651399
INDEL,621.599976,11256,5438,5818,9,0.48312,0.998425,0.651157
INDEL,622.599976,11256,5427,5829,9,0.48214300000000004,0.9984219999999999,0.6502680000000001
INDEL,623.599976,11256,5420,5836,9,0.481521,0.9984200000000001,0.649702
INDEL,624.599976,11256,5411,5845,9,0.480721,0.998417,0.6489729999999999
INDEL,625.599976,11256,5401,5855,9,0.479833,0.9984149999999999,0.648162
INDEL,626.599976,11256,5390,5866,9,0.47885600000000006,0.9984120000000001,0.64727
INDEL,627.599976,11256,5380,5876,9,0.47796700000000003,0.998409,0.646457
INDEL,628.599976,11256,5371,5885,9,0.47716800000000004,0.9984069999999999,0.645725
INDEL,629.599976,11256,5361,5895,9,0.476279,0.998403,0.64491
INDEL,63.599998,11256,11101,155,56,0.9862299999999999,0.9951639999999999,0.990677
INDEL,630.599976,11256,5351,5905,9,0.475391,0.9984,0.6440939999999999
INDEL,631.599976,11256,5341,5915,9,0.47450200000000003,0.998397,0.643278
INDEL,632.599976,11256,5331,5925,9,0.47361400000000003,0.998394,0.64246
INDEL,633.599976,11256,5321,5935,9,0.47272600000000004,0.9983920000000001,0.641642
INDEL,634.599976,11256,5313,5943,9,0.47201499999999996,0.998389,0.640986
INDEL,635.599976,11256,5301,5955,9,0.47094899999999995,0.9983850000000001,0.6400020000000001
INDEL,636.599976,11256,5288,5968,9,0.46979399999999993,0.998381,0.638934
INDEL,637.599976,11256,5281,5975,9,0.46917200000000003,0.9983790000000001,0.638358
INDEL,638.599976,11256,5273,5983,9,0.46846099999999996,0.998376,0.637699
INDEL,639.599976,11256,5268,5988,9,0.468017,0.998375,0.6372869999999999
INDEL,64.599998,11256,11101,155,56,0.9862299999999999,0.9951639999999999,0.990677
INDEL,640.599976,11256,5255,6001,9,0.466862,0.9983709999999999,0.636215
INDEL,6405.600098,11256,0,11256,0,0.0,,
INDEL,641.599976,11256,5241,6015,9,0.46561800000000003,0.998365,0.635058
INDEL,642.599976,11256,5233,6023,9,0.464908,0.9983629999999999,0.634396
INDEL,643.599976,11256,5230,6026,9,0.46464099999999997,0.9983620000000001,0.6341479999999999
INDEL,644.599976,11256,5215,6041,9,0.463308,0.998358,0.632905
INDEL,6449.600098,11256,0,11256,0,0.0,,
INDEL,645.599976,11256,5203,6053,9,0.462242,0.998353,0.631908
INDEL,646.599976,11256,5198,6058,9,0.46179799999999993,0.998352,0.6314930000000001
INDEL,647.510010,11256,5183,6073,9,0.460466,0.998347,0.6302449999999999
INDEL,648.020020,11256,5177,6079,9,0.45993199999999995,0.998345,0.629745
INDEL,648.599976,11256,5171,6085,9,0.459399,0.998343,0.6292439999999999
INDEL,649.599976,11256,5162,6094,9,0.4586,0.99834,0.6284930000000001
INDEL,65.599998,11256,11101,155,56,0.9862299999999999,0.9951639999999999,0.990677
INDEL,650.599976,11256,5145,6111,9,0.45708999999999994,0.9983350000000001,0.627073
INDEL,651.599976,11256,5140,6116,9,0.45664499999999997,0.998333,0.626654
INDEL,652.599976,11256,5131,6125,9,0.45584600000000003,0.9983299999999999,0.6259
INDEL,653.599976,11256,5116,6140,9,0.454513,0.998325,0.624642
INDEL,654.599976,11256,5110,6146,9,0.45398,0.998323,0.624138
INDEL,655.599976,11256,5100,6156,9,0.453092,0.9983200000000001,0.623297
INDEL,656.599976,11256,5084,6172,9,0.45166999999999996,0.9983139999999999,0.62195
INDEL,657.599976,11256,5076,6180,9,0.450959,0.9983120000000001,0.621275
INDEL,658.599976,11256,5067,6189,9,0.45016000000000006,0.998309,0.620516
